2023-05-01 10:17:25,532 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:17:25,534 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:17:25,534 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:17:25,555 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:17:25,558 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:17:25,558 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:17:25,580 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:17:25,583 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:17:25,583 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:17:25,605 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:17:25,608 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:17:25,608 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:58:45,345 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:58:45,368 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:58:45,368 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:58:45,561 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:58:45,565 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:58:45,565 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:58:45,591 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:58:45,595 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:58:45,595 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:58:45,771 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:58:45,774 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:58:45,774 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:58:45,868 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:58:45,875 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:58:45,876 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 10:58:45,913 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 10:58:45,917 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 10:58:45,917 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:07,418 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:07,420 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:07,421 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:07,569 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:07,572 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:07,572 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:07,729 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:07,732 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:07,732 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:07,757 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:07,759 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:07,759 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:07,778 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:07,780 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:07,780 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:07,795 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:07,797 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:07,797 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:07,814 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:07,817 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:07,817 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:22,293 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:22,621 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:22,621 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:22,674 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:22,677 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:22,677 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:22,781 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:22,783 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:22,783 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:22,807 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:22,810 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:22,810 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:22,841 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:22,844 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:22,844 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:22,867 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:22,870 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:22,870 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:00:22,887 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:00:22,890 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:00:22,890 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:01:13,067 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:01:13,243 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:01:13,243 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:01:13,322 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:01:13,332 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
